"ID","Delay.Indicator"
301,0.257363706827164
302,0.146954551339149
303,0.347820967435837
304,0.165862262248993
305,0.00474591832607985
306,0.036348819732666
307,0.0803319662809372
308,0.353808134794235
309,0.0802817419171333
310,0.252069443464279
311,0.380866557359695
312,0.0115404631942511
313,0.015321396291256
314,0.108335591852665
315,0.263894975185394
316,0.397478073835373
317,0.406389951705933
318,0.464608877897263
319,0.044103417545557
320,0.076531358063221
321,0.111971437931061
322,0.152052968740463
323,0.154234349727631
324,0.129606813192368
325,0.0953342095017433
326,0.0536254458129406
327,0.00726046087220311
328,0.0267619360238314
329,0.158143445849419
330,0.200529128313065
331,0.162331938743591
332,0.137733086943626
333,0.379892885684967
334,0.018964946269989
335,0.103452548384666
336,0.183467611670494
337,0.243508651852608
338,0.232220783829689
339,0.338141471147537
340,0.326320081949234
341,0.286670058965683
342,0.00774729903787374
343,0.0432602651417255
344,0.178762003779411
345,0.191979184746742
346,0.187962830066681
347,0.242726713418961
348,0.346038639545441
349,0.362372130155563
350,0.00639171758666635
351,0.015149817802012
352,0.0642678737640381
353,0.108809493482113
354,0.0916459336876869
355,0.125513017177582
356,0.131014958024025
357,0.163495495915413
358,0.118141792714596
359,0.0771103873848915
360,0.177688255906105
361,0.171831101179123
362,0.399821937084198
363,0.0141191808506846
364,0.0273547731339931
365,0.0210242122411728
366,0.115772157907486
367,0.068227656185627
368,0.235213786363602
369,0.117418855428696
370,0.0899253040552139
371,0.000806041352916509
372,0.00226558488793671
373,0.00245478819124401
374,0.00443197041749954
375,0.00726580759510398
376,0.00834460463374853
377,0.00844195019453764
378,0.00593100162222981
379,0.00862660445272923
380,0.00886503513902426
381,0.0677179172635078
382,0.00598907517269254
383,0.050764761865139
384,0.0994527041912079
385,0.0305272545665503
386,0.129953444004059
387,0.148864597082138
388,0.170765250921249
389,0.0883881375193596
390,0.00607257010415196
391,0.0226510930806398
392,0.0612369664013386
393,0.0500048920512199
394,0.132887527346611
395,0.149309545755386
396,0.122517548501492
397,0.161196187138557
398,0.219518780708313
399,0.108614198863506
400,0.0860839486122131
401,0.0258341208100319
402,0.0118949413299561
403,0.0341782085597515
404,0.0978880152106285
405,0.092890590429306
406,0.133202150464058
407,0.172950133681297
408,0.100213915109634
409,0.0100667141377926
410,0.0221816264092922
411,0.260230451822281
412,0.522983849048615
413,0.298173040151596
414,0.35004723072052
415,0.527762413024902
416,0.415339261293411
417,0.00700501864776015
418,0.00931403785943985
419,0.0597737357020378
420,0.119231276214123
421,0.15760113298893
422,0.2418332695961
423,0.321606010198593
424,0.0513143949210644
425,0.0774566456675529
426,0.159660652279854
427,0.188147962093353
428,0.190730690956116
429,0.149144873023033
430,0.125518336892128
431,0.0754024982452393
432,0.00598908960819244
433,0.0286178942769766
434,0.164026513695717
435,0.466681689023972
436,0.164815619587898
437,0.372064888477325
438,0.392503768205643
439,0.388115286827087
440,0.0144377863034606
441,0.0563161820173264
442,0.191993072628975
443,0.264050751924515
444,0.281360805034637
445,0.338782161474228
446,0.314439386129379
447,0.320659428834915
448,0.00572966504842043
449,0.0202064644545317
450,0.113434188067913
451,0.221532732248306
452,0.19555501639843
453,0.314439237117767
454,0.320925951004028
455,0.331827819347382
456,0.0103013124316931
457,0.029200479388237
458,0.0907787904143333
459,0.106319136917591
460,0.0644900798797607
461,0.0740004554390907
462,0.0968401879072189
463,0.0759175568819046
464,0.074055902659893
465,0.0631507784128189
466,0.226136073470116
467,0.0481178015470505
468,0.0110934572294354
469,0.0151629643514752
470,0.0266520995646715
471,0.0381247587502003
472,0.0325328595936298
473,0.0450699776411057
474,0.00334847206249833
475,0.00936856493353844
476,0.00991471391171217
477,0.0134745305404067
478,0.0108159184455872
479,0.00935947522521019
480,0.00951077230274677
481,0.00963687431067228
482,0.00428240513429046
483,0.00644324393942952
484,0.0201182756572962
485,0.0385372340679169
486,0.0232408363372087
487,0.0133314998820424
488,0.0499216914176941
489,0.0220751222223043
490,0.00928906165063381
491,0.0285897795110941
492,0.0645196288824081
493,0.0522537901997566
494,0.0884072929620743
495,0.0848257765173912
496,0.061728660017252
497,0.100824825465679
498,0.0394563861191273
499,0.030598184093833
500,0.0126419067382812
501,0.0482831448316574
502,0.0493862368166447
503,0.0420191027224064
504,0.037681769579649
505,0.00881252530962229
506,0.0280007533729076
507,0.1009316816926
508,0.435040801763535
509,0.056829210370779
510,0.110748291015625
511,0.119258314371109
512,0.156861662864685
513,0.00439828960224986
514,0.00585313374176621
515,0.038287565112114
516,0.0781490430235863
517,0.098732978105545
518,0.120971456170082
519,0.19670607149601
520,0.0109069971367717
521,0.015933696180582
522,0.0282289255410433
523,0.0303508322685957
524,0.0313152670860291
525,0.0183385200798512
526,0.00964492745697498
527,0.00825248844921589
528,0.0308007057756186
529,0.165856227278709
530,0.173956632614136
531,0.0908194705843925
532,0.0794414728879929
533,0.142934158444405
534,0.0791201367974281
535,0.0176521521061659
536,0.0704027563333511
537,0.194068595767021
538,0.202923744916916
539,0.150058716535568
540,0.137239769101143
541,0.137816727161407
542,0.0840222761034966
543,0.00767246820032597
544,0.0269250329583883
545,0.195567518472672
546,0.149035155773163
547,0.124166391789913
548,0.139426380395889
549,0.154387533664703
550,0.151587128639221
551,0.00688540423288941
552,0.0223350245505571
553,0.0671055391430855
554,0.103129215538502
555,0.0976547300815582
556,0.135302558541298
557,0.189601972699165
558,0.133721113204956
559,0.185704410076141
560,0.152091920375824
561,0.11470603197813
562,0.233222723007202
563,0.185522347688675
564,0.0187293291091919
565,0.0613622032105923
566,0.0662183612585068
567,0.130694001913071
568,0.0624233298003674
569,0.0273537784814835
570,0.00327309127897024
571,0.002781149931252
572,0.00465221656486392
573,0.0138854654505849
574,0.0102449897676706
575,0.0104104457423091
576,0.00847103353589773
577,0.00913132168352604
578,0.00444824667647481
579,0.0480282232165337
580,0.0196877438575029
581,0.0597271621227264
582,0.0489523522555828
583,0.14246891438961
584,0.0729552209377289
585,0.00788849126547575
586,0.0277143381536007
587,0.0762083977460861
588,0.0477673560380936
589,0.120371267199516
590,0.167928338050842
591,0.126069366931915
592,0.188768401741982
593,0.237654343247414
594,0.117204956710339
595,0.0385709404945374
596,0.080867238342762
597,0.0870050042867661
598,0.0767313167452812
599,0.122954338788986
600,0.0325624570250511
601,0.0073136892169714
602,0.0344021692872047
603,0.0641739368438721
604,0.529940009117126
605,0.135193437337875
606,0.333752483129501
607,0.309662729501724
608,0.495423167943954
609,0.00442660832777619
610,0.0385257415473461
611,0.0939617976546288
612,0.106221862137318
613,0.21394969522953
614,0.269059509038925
615,0.0486751012504101
616,0.0735771432518959
617,0.141794979572296
618,0.183130323886871
619,0.177853241562843
620,0.165256589651108
621,0.0661043748259544
622,0.00783425103873014
623,0.0296240076422691
624,0.12636299431324
625,0.224424451589584
626,0.228858634829521
627,0.212359175086021
628,0.429591953754425
629,0.247244030237198
630,0.00596966408193111
631,0.0268881134688854
632,0.0710194781422615
633,0.142213553190231
634,0.164252266287804
635,0.203105226159096
636,0.20376044511795
637,0.196832045912743
638,0.00242017349228263
639,0.0105592682957649
640,0.055247463285923
641,0.116916432976723
642,0.123035460710526
643,0.206090658903122
644,0.219903603196144
645,0.23340730369091
646,0.022538810968399
647,0.0583950839936733
648,0.0985511988401413
649,0.139917835593224
650,0.137991100549698
651,0.0969698652625084
652,0.150409668684006
653,0.17693729698658
654,0.207334786653519
655,0.131043151021004
656,0.269978672266006
657,0.359155356884003
658,0.0184016674757004
659,0.04164894297719
660,0.0470055490732193
661,0.0919816717505455
662,0.0698564052581787
663,0.14422345161438
664,0.0707318484783173
665,0.0347883179783821
666,0.00325109274126589
667,0.00937508139759302
668,0.00653180666267872
669,0.00719043053686619
670,0.0105036720633507
671,0.0112282643094659
672,0.012689103372395
673,0.00815989077091217
674,0.0263237040489912
675,0.0146259209141135
676,0.107573218643665
677,0.017043711617589
678,0.0854891836643219
679,0.0575253143906593
680,0.0376099459826946
681,0.0794768780469894
682,0.106424801051617
683,0.198910757899284
684,0.0232285596430302
685,0.0759116485714912
686,0.1436717659235
687,0.0777701884508133
688,0.174947693943977
689,0.154394522309303
690,0.104404203593731
691,0.186932787299156
692,0.240956291556358
693,0.107164092361927
694,0.0624980926513672
695,0.0278011132031679
696,0.112830460071564
697,0.0836554914712906
698,0.110168747603893
699,0.0767069309949875
700,0.128622233867645
701,0.0370535627007484
702,0.025435097515583
703,0.0755381286144257
704,0.166768744587898
705,0.635958135128021
706,0.150290548801422
707,0.304273754358292
708,0.380589157342911
709,0.0268659275025129
710,0.0354875884950161
711,0.199229151010513
712,0.343774765729904
713,0.393058001995087
714,0.452012747526169
715,0.54299932718277
716,0.0611988008022308
717,0.091888964176178
718,0.158522695302963
719,0.192540168762207
720,0.191805884242058
721,0.158461406826973
722,0.127455860376358
723,0.0686786770820618
724,0.0199688524007797
725,0.0745327845215797
726,0.235194534063339
727,0.291000604629517
728,0.196530133485794
729,0.213065564632416
730,0.369839310646057
731,0.0671799853444099
732,0.198069676756859
733,0.435632169246674
734,0.420353502035141
735,0.391139507293701
736,0.446440309286118
737,0.429412603378296
738,0.418847531080246
739,0.0345489382743835
740,0.113527566194534
741,0.415444493293762
742,0.400757938623428
743,0.363634467124939
744,0.486334234476089
745,0.502026557922363
746,0.514420092105865
747,0.0204625260084867
748,0.0531954690814018
749,0.123072303831577
750,0.114355102181435
751,0.108297675848007
752,0.140005633234978
753,0.133596822619438
754,0.0814974829554558
755,0.283863514661789
756,0.301201969385147
757,0.0178155247122049
758,0.0423737987875938
759,0.0583842843770981
760,0.0793716013431549
761,0.0547340959310532
762,0.111367546021938
763,0.0570664368569851
764,0.0279245432466269
765,0.0066955741494894
766,0.00443959748372436
767,0.0043866247870028
768,0.0056926291435957
769,0.010045220144093
770,0.00592140294611454
771,0.00409505888819695
772,0.0267893020063639
773,0.0265828892588615
774,0.186236754059792
775,0.0177193023264408
776,0.146995544433594
777,0.077391728758812
778,0.029248746111989
779,0.0970573499798775
780,0.121935665607452
781,0.15872161090374
782,0.0236407369375229
783,0.0771847888827324
784,0.139911398291588
785,0.161228477954865
786,0.12339960038662
787,0.163653075695038
788,0.173772171139717
789,0.0735311657190323
790,0.0605941116809845
791,0.0282920766621828
792,0.126782462000847
793,0.0720962509512901
794,0.0871372297406197
795,0.0581861846148968
796,0.0963175892829895
797,0.0326681770384312
798,0.0258853882551193
799,0.094445988535881
800,0.162518620491028
801,0.64337557554245
802,0.163578376173973
803,0.218343704938889
804,0.238230273127556
805,0.0408650748431683
806,0.0537312068045139
807,0.277436673641205
808,0.447046607732773
809,0.512690603733063
810,0.547964751720428
811,0.635854482650757
812,0.0525645576417446
813,0.0723682567477226
814,0.135525658726692
815,0.150613903999329
816,0.15277835726738
817,0.113045215606689
818,0.0945022031664848
819,0.052024632692337
820,0.0203243922442198
821,0.0765744671225548
822,0.210011973977089
823,0.274265199899673
824,0.14393949508667
825,0.222407877445221
826,0.257437616586685
827,0.0776584297418594
828,0.261101603507996
829,0.462177276611328
830,0.414757400751114
831,0.362535387277603
832,0.4078069627285
833,0.384225457906723
834,0.356102794408798
835,0.0351547598838806
836,0.115352816879749
837,0.432379573583603
838,0.393359690904617
839,0.309988528490067
840,0.418343961238861
841,0.4212786257267
842,0.403140723705292
843,0.0168758984655142
844,0.0474766306579113
845,0.0977693051099777
846,0.0938214734196663
847,0.0958055928349495
848,0.153462871909142
849,0.124440722167492
850,0.0875658541917801
851,0.215876758098602
852,0.258204221725464
853,0.0137635869905353
854,0.0313385762274265
855,0.0354181416332722
856,0.0614886470139027
857,0.0430153496563435
858,0.094231553375721
859,0.04727952927351
860,0.0158801693469286
861,0.00242224428802729
862,0.00724380416795611
863,0.00436046253889799
864,0.00466238241642714
865,0.00631304224953055
866,0.0141683900728822
867,0.00693503813818097
868,0.00812428630888462
869,0.0197290796786547
870,0.0205787122249603
871,0.145759463310242
872,0.0135620413348079
873,0.101021461188793
874,0.0599258318543434
875,0.0274760685861111
876,0.110219389200211
877,0.103222116827965
878,0.144057601690292
879,0.0173954349011183
880,0.0619334392249584
881,0.100524589419365
882,0.120603553950787
883,0.0985115543007851
884,0.162393897771835
885,0.147114858031273
886,0.0791167169809341
887,0.0472810715436935
888,0.0208442714065313
889,0.0864890962839127
890,0.0557532124221325
891,0.0689871907234192
892,0.0534456744790077
893,0.0803860351443291
894,0.0422031655907631
895,0.019058721140027
896,0.0537405200302601
897,0.14373391866684
898,0.479723691940308
899,0.0841174870729446
900,0.161016494035721
901,0.240548729896545
902,0.020138256251812
903,0.0266600605100393
904,0.164769247174263
905,0.296287328004837
906,0.327749639749527
907,0.354611396789551
908,0.415939748287201
909,0.0404559969902039
910,0.0571020543575287
911,0.145289838314056
912,0.128311291337013
913,0.124373376369476
914,0.101949885487556
915,0.0773785188794136
916,0.0422695800662041
917,0.0122235873714089
918,0.0497795715928078
919,0.143189564347267
920,0.22733761370182
921,0.106689892709255
922,0.162241384387016
923,0.188750594854355
924,0.0579906404018402
925,0.197066336870193
926,0.371224820613861
927,0.364525675773621
928,0.335792809724808
929,0.39563399553299
930,0.384302735328674
931,0.361910611391068
932,0.0259486194700003
933,0.0870394185185432
934,0.321302950382233
935,0.282710552215576
936,0.285386860370636
937,0.449355214834213
938,0.408613651990891
939,0.420649111270905
940,0.0201774686574936
941,0.0589316077530384
942,0.15742564201355
943,0.181246280670166
944,0.116694301366806
945,0.188304662704468
946,0.270688951015472
947,0.130260139703751
948,0.222122207283974
949,0.163687780499458
950,0.380086898803711
951,0.535760223865509
952,0.0175732765346766
953,0.0442434698343277
954,0.0570708215236664
955,0.128767624497414
956,0.095143660902977
957,0.19436252117157
958,0.101435877382755
959,0.0572057738900185
960,0.0040487558580935
961,0.0149421859532595
962,0.010428293608129
963,0.013071590103209
964,0.0190428011119366
965,0.0264160204678774
966,0.0223615560680628
967,0.0157762747257948
968,0.0183969233185053
969,0.0296838283538818
970,0.209244608879089
971,0.0250969864428043
972,0.173834145069122
973,0.135507628321648
974,0.0585147216916084
975,0.190751224756241
976,0.301696926355362
977,0.372296065092087
978,0.0180653817951679
979,0.0815139710903168
980,0.1430444419384
981,0.20721235871315
982,0.210645034909248
983,0.123951733112335
984,0.248032554984093
985,0.311067998409271
986,0.153713211417198
987,0.131349951028824
988,0.0663015693426132
989,0.0265610702335835
990,0.14836797118187
991,0.116130039095879
992,0.162129938602448
993,0.124022848904133
994,0.210757821798325
995,0.0600510276854038
996,0.0198773872107267
997,0.0751359015703201
998,0.16667366027832
999,0.579710006713867
1000,0.167821645736694
1001,0.348458349704742
1002,0.467864006757736
1003,0.0237571373581886
1004,0.0314133316278458
1005,0.17986162006855
1006,0.372587144374847
1007,0.494920283555984
1008,0.555177867412567
1009,0.601866841316223
1010,0.068811409175396
1011,0.102900676429272
1012,0.187323749065399
1013,0.223592519760132
1014,0.226526007056236
1015,0.188553869724274
1016,0.144743114709854
1017,0.0834110006690025
1018,0.0190713033080101
1019,0.0895204767584801
1020,0.273971945047379
1021,0.284656405448914
1022,0.255096018314362
1023,0.299854308366776
1024,0.444335401058197
1025,0.0800963714718819
1026,0.322260797023773
1027,0.486714035272598
1028,0.562641441822052
1029,0.532625198364258
1030,0.61266827583313
1031,0.605005145072937
1032,0.599304437637329
1033,0.0363109186291695
1034,0.147783935070038
1035,0.490405052900314
1036,0.468378275632858
1037,0.4737468957901
1038,0.603104770183563
1039,0.641179800033569
1040,0.640510380268097
1041,0.0147760612890124
1042,0.0363982245326042
1043,0.138025194406509
1044,0.210890784859657
1045,0.190429404377937
1046,0.223761275410652
1047,0.335599571466446
1048,0.255103319883347
1049,0.313035398721695
1050,0.266093641519547
1051,0.315794557332993
1052,0.276007831096649
1053,0.0138562638312578
1054,0.0305894929915667
1055,0.0396898426115513
1056,0.171958982944489
1057,0.123513713479042
1058,0.274390488862991
1059,0.121106944978237
1060,0.0599194429814816
1061,0.00245060911402106
1062,0.00723051512613893
1063,0.00743825547397137
1064,0.0130940563976765
1065,0.0196221694350243
1066,0.0255159139633179
1067,0.0252720434218645
1068,0.0198323391377926
1069,0.0195836070924997
1070,0.0204270705580711
1071,0.144821792840958
1072,0.0126488134264946
1073,0.110861331224442
1074,0.204754188656807
1075,0.0674096122384071
1076,0.26032030582428
1077,0.276850461959839
1078,0.33253076672554
1079,0.181154131889343
1080,0.0140441888943315
1081,0.0538451969623566
1082,0.132006540894508
1083,0.105234622955322
1084,0.251191109418869
1085,0.260633379220963
1086,0.247547313570976
1087,0.323050141334534
1088,0.396040052175522
1089,0.203136771917343
1090,0.0449155941605568
1091,0.0203992929309607
1092,0.0911579802632332
1093,0.17128774523735
1094,0.17941714823246
1095,0.170701965689659
1096,0.249098882079124
1097,0.0750636458396912
1098,0.015223802998662
1099,0.0504639372229576
1100,0.250531852245331
1101,0.719774842262268
1102,0.207778736948967
1103,0.573366105556488
1104,0.475425541400909
1105,0.705445170402527
1106,0.0119182672351599
1107,0.0158210042864084
1108,0.103766113519669
1109,0.196003451943398
1110,0.252010703086853
1111,0.352915495634079
1112,0.437206298112869
1113,0.0846563205122948
1114,0.125536978244781
1115,0.249864652752876
1116,0.283801406621933
1117,0.287232607603073
1118,0.24227175116539
1119,0.188884943723679
1120,0.111282184720039
1121,0.0130794001743197
1122,0.0455313287675381
1123,0.312694787979126
1124,0.354663640260696
1125,0.28483310341835
1126,0.338536083698273
1127,0.602177143096924
1128,0.329016417264938
1129,0.0560264363884926
1130,0.191348478198051
1131,0.490495681762695
1132,0.592442095279694
1133,0.615846157073975
1134,0.672557830810547
1135,0.661982715129852
1136,0.642670273780823
1137,0.0229427181184292
1138,0.0775199458003044
1139,0.342690914869308
1140,0.497996926307678
1141,0.481861412525177
1142,0.647919416427612
1143,0.669911980628967
1144,0.653151035308838
1145,0.0103236548602581
1146,0.0289455074816942
1147,0.0835299119353294
1148,0.100670397281647
1149,0.0646223351359367
1150,0.0741506516933441
1151,0.097031906247139
1152,0.0798442810773849
1153,0.0810785070061684
1154,0.0495249666273594
1155,0.138367518782616
1156,0.0455630533397198
1157,0.00861089769750834
1158,0.0151957049965858
1159,0.0177554823458195
1160,0.042643528431654
1161,0.0253756083548069
1162,0.0461028255522251
1163,0.00437883660197258
1164,0.0126002756878734
1165,0.0159722100943327
1166,0.0171978119760752
1167,0.0141115700826049
1168,0.0122168185189366
1169,0.0125488610938191
1170,0.0121233789250255
1171,0.0042259069159627
1172,0.00645727384835482
1173,0.0198570359498262
1174,0.0382039435207844
1175,0.0232906006276608
1176,0.0123627660796046
1177,0.0482943579554558
1178,0.0206977259367704
1179,0.00930922571569681
1180,0.028339983895421
1181,0.0758735090494156
1182,0.0411806702613831
1183,0.0836211517453194
1184,0.0849959477782249
1185,0.061855636537075
1186,0.105892218649387
1187,0.0433515980839729
1188,0.030663201585412
1189,0.00981626659631729
1190,0.0455606169998646
1191,0.0377175696194172
1192,0.0421073399484158
1193,0.0300479680299759
1194,0.00883166398853064
1195,0.0281933955848217
1196,0.123609855771065
1197,0.436775267124176
1198,0.0569467134773731
1199,0.111444883048534
1200,0.125123262405396
1201,0.170980975031853
1202,0.00323651544749737
1203,0.00430873688310385
1204,0.0284298416227102
1205,0.0580377280712128
1206,0.0745185911655426
1207,0.107261195778847
1208,0.122728317975998
1209,0.00803988613188267
1210,0.011760943569243
1211,0.0209046676754951
1212,0.0228310599923134
1213,0.0232093464583158
1214,0.014540558680892
1215,0.00755365146324039
1216,0.0083104120567441
1217,0.0308661367744207
1218,0.168400332331657
1219,0.174271538853645
1220,0.0914036855101585
1221,0.0796017870306969
1222,0.150385916233063
1223,0.084255039691925
1224,0.0357147119939327
1225,0.135023087263107
1226,0.331696063280106
1227,0.311312556266785
1228,0.238665297627449
1229,0.250941962003708
1230,0.247818544507027
1231,0.15449047088623
1232,0.0157748591154814
1233,0.054247573018074
1234,0.335090726613998
1235,0.26635280251503
1236,0.206966638565063
1237,0.251414865255356
1238,0.267243087291718
1239,0.334076851606369
1240,0.00708654336631298
1241,0.0244367104023695
1242,0.0808450803160667
1243,0.129571348428726
1244,0.0860846936702728
1245,0.152461156249046
1246,0.237641826272011
1247,0.138310417532921
1248,0.260747373104095
1249,0.213009178638458
1250,0.116757810115814
1251,0.242066457867622
1252,0.212583854794502
1253,0.0165507402271032
1254,0.094917930662632
1255,0.0620887093245983
1256,0.198858574032784
1257,0.0367320850491524
1258,0.0663605779409409
1259,0.00540654361248016
1260,0.00512204226106405
1261,0.00905235949903727
1262,0.0160231087356806
1263,0.0203964542597532
1264,0.023022323846817
1265,0.0183286815881729
1266,0.00452693179249763
1267,0.010003256611526
1268,0.0547472313046455
1269,0.027325103059411
1270,0.075984001159668
1271,0.0632514655590057
1272,0.196020722389221
1273,0.0919319987297058
1274,0.00811869371682405
1275,0.0303065199404955
1276,0.0916286483407021
1277,0.0402699783444405
1278,0.150492444634438
1279,0.188323393464088
1280,0.130435615777969
1281,0.236658692359924
1282,0.325303822755814
1283,0.183895871043205
1284,0.0489766336977482
1285,0.0620574317872524
1286,0.134865298867226
1287,0.0604351535439491
1288,0.218683868646622
1289,0.0298870056867599
1290,0.00801346823573112
1291,0.0375956855714321
1292,0.0773629918694496
1293,0.638909757137299
1294,0.152340710163116
1295,0.447257310152054
1296,0.462372571229935
1297,0.64236706495285
1298,0.00383616448380053
1299,0.033540241420269
1300,0.0824174210429192
1301,0.102969378232956
1302,0.208166852593422
1303,0.237592473626137
1304,0.0497201047837734
1305,0.0899692177772522
